"Time","Force","Ischemic.time"
0,2.38414428e-06,"T = 0 min"
1.00050025,9.68268825e-05,"T = 0 min"
2.0010005,0.000374702934,"T = 0 min"
3.00150075,0.000829939204,"T = 0 min"
4.002001,0.00145639337,"T = 0 min"
5.00250125,0.00224791103,"T = 0 min"
6.0030015,0.00319837884,"T = 0 min"
7.00350175,0.0043017634,"T = 0 min"
8.004002,0.00555213909,"T = 0 min"
9.00450225,0.00694370243,"T = 0 min"
10.0050025,0.00847077753,"T = 0 min"
11.0055028,0.010127913,"T = 0 min"
12.006003,0.0119097272,"T = 0 min"
13.0065033,0.0138110262,"T = 0 min"
14.0070035,0.0158267758,"T = 0 min"
15.0075038,0.0179520995,"T = 0 min"
16.008004,0.0201822312,"T = 0 min"
17.0085043,0.0225126772,"T = 0 min"
18.0090045,0.0249389865,"T = 0 min"
19.0095048,0.0274568944,"T = 0 min"
20.010005,0.0300622999,"T = 0 min"
21.0105053,0.0327511885,"T = 0 min"
22.0110055,0.0355197425,"T = 0 min"
23.0115058,0.0383642158,"T = 0 min"
24.012006,0.0412810404,"T = 0 min"
25.0125063,0.0442667268,"T = 0 min"
26.0130065,0.0473179602,"T = 0 min"
27.0135068,0.050431492,"T = 0 min"
28.014007,0.0536042001,"T = 0 min"
29.0145073,0.056833081,"T = 0 min"
30.0150075,0.0601152437,"T = 0 min"
31.0155078,0.0634478716,"T = 0 min"
32.016008,0.0668282772,"T = 0 min"
33.0165083,0.070253852,"T = 0 min"
34.0170085,0.0737220751,"T = 0 min"
35.0175088,0.0772305228,"T = 0 min"
36.018009,0.0807768557,"T = 0 min"
37.0185093,0.0843588177,"T = 0 min"
38.0190095,0.0879742339,"T = 0 min"
39.0195098,0.0916210056,"T = 0 min"
40.02001,0.0952971112,"T = 0 min"
41.0205103,0.0990006021,"T = 0 min"
42.0210105,0.102729599,"T = 0 min"
43.0215108,0.10648229,"T = 0 min"
44.022011,0.110256931,"T = 0 min"
45.0225113,0.11405184,"T = 0 min"
46.0230115,0.117865397,"T = 0 min"
47.0235118,0.121696041,"T = 0 min"
48.024012,0.125542269,"T = 0 min"
49.0245123,0.129402632,"T = 0 min"
50.0250125,0.133275737,"T = 0 min"
51.0255128,0.137160241,"T = 0 min"
52.026013,0.141054853,"T = 0 min"
53.0265133,0.144958327,"T = 0 min"
54.0270135,0.148869467,"T = 0 min"
55.0275138,0.15278712,"T = 0 min"
56.028014,0.15671018,"T = 0 min"
57.0285143,0.160637579,"T = 0 min"
58.0290145,0.164568293,"T = 0 min"
59.0295148,0.168501336,"T = 0 min"
60.030015,0.172435759,"T = 0 min"
61.0305153,0.176370653,"T = 0 min"
62.0310155,0.180305142,"T = 0 min"
63.0315158,0.184238386,"T = 0 min"
64.032016,0.188169575,"T = 0 min"
65.0325163,0.192097935,"T = 0 min"
66.0330165,0.196022722,"T = 0 min"
67.0335168,0.19994322,"T = 0 min"
68.034017,0.203858744,"T = 0 min"
69.0345173,0.207768636,"T = 0 min"
70.0350175,0.211672265,"T = 0 min"
71.0355178,0.215569026,"T = 0 min"
72.036018,0.21945834,"T = 0 min"
73.0365183,0.223339652,"T = 0 min"
74.0370185,0.22721243,"T = 0 min"
75.0375188,0.231076164,"T = 0 min"
76.038019,0.234930368,"T = 0 min"
77.0385193,0.238774576,"T = 0 min"
78.0390195,0.242608341,"T = 0 min"
79.0395198,0.246431239,"T = 0 min"
80.04002,0.250242862,"T = 0 min"
81.0405203,0.254042822,"T = 0 min"
82.0410205,0.257830748,"T = 0 min"
83.0415208,0.261606287,"T = 0 min"
84.042021,0.265369101,"T = 0 min"
85.0425213,0.26911887,"T = 0 min"
86.0430215,0.272855288,"T = 0 min"
87.0435218,0.276578065,"T = 0 min"
88.044022,0.280286923,"T = 0 min"
89.0445223,0.283981601,"T = 0 min"
90.0450225,0.287661849,"T = 0 min"
91.0455228,0.291327431,"T = 0 min"
92.046023,0.294978124,"T = 0 min"
93.0465233,0.298613715,"T = 0 min"
94.0470235,0.302234004,"T = 0 min"
95.0475238,0.305838802,"T = 0 min"
96.048024,0.309427931,"T = 0 min"
97.0485243,0.313001224,"T = 0 min"
98.0490245,0.316558521,"T = 0 min"
99.0495248,0.320099676,"T = 0 min"
100.050025,0.323624549,"T = 0 min"
101.050525,0.32713301,"T = 0 min"
102.051026,0.330624938,"T = 0 min"
103.051526,0.33410022,"T = 0 min"
104.052026,0.337558752,"T = 0 min"
105.052526,0.341000436,"T = 0 min"
106.053027,0.344425183,"T = 0 min"
107.053527,0.34783291,"T = 0 min"
108.054027,0.351223542,"T = 0 min"
109.054527,0.35459701,"T = 0 min"
110.055028,0.357953252,"T = 0 min"
111.055528,0.361292211,"T = 0 min"
112.056028,0.364613838,"T = 0 min"
113.056528,0.367918087,"T = 0 min"
114.057029,0.371204921,"T = 0 min"
115.057529,0.374474305,"T = 0 min"
116.058029,0.37772621,"T = 0 min"
117.058529,0.380960614,"T = 0 min"
118.05903,0.384177497,"T = 0 min"
119.05953,0.387376846,"T = 0 min"
120.06003,0.390558649,"T = 0 min"
121.06053,0.393722902,"T = 0 min"
122.061031,0.396869603,"T = 0 min"
123.061531,0.399998754,"T = 0 min"
124.062031,0.403110361,"T = 0 min"
125.062531,0.406204433,"T = 0 min"
126.063032,0.409280984,"T = 0 min"
127.063532,0.41234003,"T = 0 min"
128.064032,0.41538159,"T = 0 min"
129.064532,0.418405688,"T = 0 min"
130.065033,0.421412347,"T = 0 min"
131.065533,0.424401597,"T = 0 min"
132.066033,0.427373468,"T = 0 min"
133.066533,0.430327994,"T = 0 min"
134.067034,0.433265211,"T = 0 min"
135.067534,0.436185158,"T = 0 min"
136.068034,0.439087874,"T = 0 min"
137.068534,0.441973402,"T = 0 min"
138.069035,0.444841788,"T = 0 min"
139.069535,0.447693079,"T = 0 min"
140.070035,0.450527322,"T = 0 min"
141.070535,0.453344568,"T = 0 min"
142.071036,0.45614487,"T = 0 min"
143.071536,0.458928281,"T = 0 min"
144.072036,0.461694857,"T = 0 min"
145.072536,0.464444655,"T = 0 min"
146.073037,0.467177733,"T = 0 min"
147.073537,0.469894151,"T = 0 min"
148.074037,0.472593969,"T = 0 min"
149.074537,0.475277251,"T = 0 min"
150.075038,0.477944059,"T = 0 min"
151.075538,0.480594457,"T = 0 min"
152.076038,0.483228512,"T = 0 min"
153.076538,0.48584629,"T = 0 min"
154.077039,0.488447859,"T = 0 min"
155.077539,0.491033286,"T = 0 min"
156.078039,0.493602641,"T = 0 min"
157.078539,0.496155994,"T = 0 min"
158.07904,0.498693415,"T = 0 min"
159.07954,0.501214977,"T = 0 min"
160.08004,0.50372075,"T = 0 min"
161.08054,0.506210809,"T = 0 min"
162.081041,0.508685225,"T = 0 min"
163.081541,0.511144074,"T = 0 min"
164.082041,0.513587428,"T = 0 min"
165.082541,0.516015364,"T = 0 min"
166.083042,0.518427955,"T = 0 min"
167.083542,0.520825279,"T = 0 min"
168.084042,0.52320741,"T = 0 min"
169.084542,0.525574425,"T = 0 min"
170.085043,0.527926401,"T = 0 min"
171.085543,0.530263414,"T = 0 min"
172.086043,0.532585542,"T = 0 min"
173.086543,0.534892861,"T = 0 min"
174.087044,0.53718545,"T = 0 min"
175.087544,0.539463386,"T = 0 min"
176.088044,0.541726748,"T = 0 min"
177.088544,0.543975612,"T = 0 min"
178.089045,0.546210057,"T = 0 min"
179.089545,0.548430161,"T = 0 min"
180.090045,0.550636003,"T = 0 min"
181.090545,0.552827661,"T = 0 min"
182.091046,0.555005212,"T = 0 min"
183.091546,0.557168736,"T = 0 min"
184.092046,0.559318311,"T = 0 min"
185.092546,0.561454014,"T = 0 min"
186.093047,0.563575924,"T = 0 min"
187.093547,0.56568412,"T = 0 min"
188.094047,0.567778678,"T = 0 min"
189.094547,0.569859678,"T = 0 min"
190.095048,0.571927198,"T = 0 min"
191.095548,0.573981314,"T = 0 min"
192.096048,0.576022104,"T = 0 min"
193.096548,0.578049647,"T = 0 min"
194.097049,0.580064019,"T = 0 min"
195.097549,0.582065297,"T = 0 min"
196.098049,0.584053559,"T = 0 min"
197.098549,0.586028882,"T = 0 min"
198.09905,0.587991342,"T = 0 min"
199.09955,0.589941015,"T = 0 min"
200.10005,0.591877978,"T = 0 min"
201.10055,0.593802307,"T = 0 min"
202.101051,0.595714077,"T = 0 min"
203.101551,0.597613365,"T = 0 min"
204.102051,0.599500245,"T = 0 min"
205.102551,0.601374792,"T = 0 min"
206.103052,0.603237082,"T = 0 min"
207.103552,0.605087189,"T = 0 min"
208.104052,0.606925187,"T = 0 min"
209.104552,0.60875115,"T = 0 min"
210.105053,0.610565152,"T = 0 min"
211.105553,0.612367266,"T = 0 min"
212.106053,0.614157566,"T = 0 min"
213.106553,0.615936124,"T = 0 min"
214.107054,0.617703014,"T = 0 min"
215.107554,0.619458306,"T = 0 min"
216.108054,0.621202074,"T = 0 min"
217.108554,0.622934389,"T = 0 min"
218.109055,0.624655322,"T = 0 min"
219.109555,0.626364944,"T = 0 min"
220.110055,0.628063326,"T = 0 min"
221.110555,0.629750538,"T = 0 min"
222.111056,0.631426651,"T = 0 min"
223.111556,0.633091734,"T = 0 min"
224.112056,0.634745857,"T = 0 min"
225.112556,0.636389088,"T = 0 min"
226.113057,0.638021497,"T = 0 min"
227.113557,0.639643151,"T = 0 min"
228.114057,0.641254119,"T = 0 min"
229.114557,0.642854469,"T = 0 min"
230.115058,0.644444268,"T = 0 min"
231.115558,0.646023583,"T = 0 min"
232.116058,0.64759248,"T = 0 min"
233.116558,0.649151027,"T = 0 min"
234.117059,0.650698842,"T = 0 min"
235.117559,0.65223585,"T = 0 min"
236.118059,0.653762718,"T = 0 min"
237.118559,0.65527956,"T = 0 min"
238.11906,0.656786891,"T = 0 min"
239.11956,0.658284731,"T = 0 min"
240.12006,0.659772674,"T = 0 min"
241.12056,0.661249933,"T = 0 min"
242.121061,0.662717556,"T = 0 min"
243.121561,0.664175802,"T = 0 min"
244.122061,0.665623808,"T = 0 min"
245.122561,0.667062788,"T = 0 min"
246.123062,0.668491668,"T = 0 min"
247.123562,0.669911784,"T = 0 min"
248.124062,0.671321638,"T = 0 min"
249.124562,0.672722568,"T = 0 min"
250.125063,0.674114093,"T = 0 min"
251.125563,0.675496454,"T = 0 min"
252.126063,0.676869674,"T = 0 min"
253.126563,0.678233734,"T = 0 min"
254.127064,0.679588918,"T = 0 min"
255.127564,0.680935222,"T = 0 min"
256.128064,0.682272532,"T = 0 min"
257.128564,0.683601256,"T = 0 min"
258.129065,0.684921351,"T = 0 min"
259.129565,0.686231997,"T = 0 min"
260.130065,0.68753425,"T = 0 min"
261.130565,0.688828322,"T = 0 min"
262.131066,0.69011319,"T = 0 min"
263.131566,0.691389752,"T = 0 min"
264.132066,0.692657891,"T = 0 min"
265.132566,0.693918069,"T = 0 min"
266.133067,0.69516897,"T = 0 min"
267.133567,0.696412662,"T = 0 min"
268.134067,0.697647142,"T = 0 min"
269.134567,0.698873925,"T = 0 min"
270.135068,0.700092346,"T = 0 min"
271.135568,0.701302468,"T = 0 min"
272.136068,0.702505156,"T = 0 min"
273.136568,0.703699558,"T = 0 min"
274.137069,0.704886023,"T = 0 min"
275.137569,0.706065319,"T = 0 min"
276.138069,0.707236096,"T = 0 min"
277.138569,0.708399164,"T = 0 min"
278.13907,0.709554418,"T = 0 min"
279.13957,0.710702523,"T = 0 min"
280.14007,0.71184248,"T = 0 min"
281.14057,0.712975012,"T = 0 min"
282.141071,0.714099766,"T = 0 min"
283.141571,0.715217756,"T = 0 min"
284.142071,0.716327738,"T = 0 min"
285.142571,0.717430316,"T = 0 min"
286.143072,0.718525763,"T = 0 min"
287.143572,0.719613813,"T = 0 min"
288.144072,0.720694756,"T = 0 min"
289.144572,0.721768533,"T = 0 min"
290.145073,0.722835002,"T = 0 min"
291.145573,0.7238949,"T = 0 min"
292.146073,0.724947435,"T = 0 min"
293.146573,0.725992863,"T = 0 min"
294.147074,0.727031472,"T = 0 min"
295.147574,0.72806318,"T = 0 min"
296.148074,0.72908796,"T = 0 min"
297.148574,0.730106159,"T = 0 min"
298.149075,0.731117489,"T = 0 min"
299.149575,0.732121837,"T = 0 min"
300.150075,0.733120108,"T = 0 min"
301.150575,0.73411119,"T = 0 min"
302.151076,0.735095967,"T = 0 min"
303.151576,0.736074054,"T = 0 min"
304.152076,0.737045877,"T = 0 min"
305.152576,0.738011091,"T = 0 min"
306.153077,0.738969744,"T = 0 min"
307.153577,0.739922129,"T = 0 min"
308.154077,0.740868297,"T = 0 min"
309.154577,0.741808086,"T = 0 min"
310.155078,0.74274171,"T = 0 min"
311.155578,0.743669073,"T = 0 min"
312.156078,0.74459032,"T = 0 min"
313.156578,0.745505414,"T = 0 min"
314.157079,0.746414454,"T = 0 min"
315.157579,0.747317442,"T = 0 min"
316.158079,0.748214434,"T = 0 min"
317.158579,0.749105477,"T = 0 min"
318.15908,0.74999058,"T = 0 min"
319.15958,0.750869835,"T = 0 min"
320.16008,0.751743207,"T = 0 min"
321.16058,0.752610831,"T = 0 min"
322.161081,0.753472625,"T = 0 min"
323.161581,0.754328763,"T = 0 min"
324.162081,0.75517914,"T = 0 min"
325.162581,0.756023943,"T = 0 min"
326.163082,0.756863056,"T = 0 min"
327.163582,0.757696674,"T = 0 min"
328.164082,0.758524672,"T = 0 min"
329.164582,0.759347251,"T = 0 min"
330.165083,0.760164281,"T = 0 min"
331.165583,0.760975945,"T = 0 min"
332.166083,0.76178217,"T = 0 min"
333.166583,0.762583063,"T = 0 min"
334.167084,0.763378624,"T = 0 min"
335.167584,0.764168896,"T = 0 min"
336.168084,0.764953934,"T = 0 min"
337.168584,0.765733723,"T = 0 min"
338.169085,0.766508378,"T = 0 min"
339.169585,0.767277824,"T = 0 min"
340.170085,0.768042221,"T = 0 min"
341.170585,0.768801473,"T = 0 min"
342.171086,0.769555748,"T = 0 min"
343.171586,0.77030494,"T = 0 min"
344.172086,0.771049227,"T = 0 min"
345.172586,0.771788492,"T = 0 min"
346.173087,0.772522896,"T = 0 min"
347.173587,0.773252384,"T = 0 min"
348.174087,0.77397704,"T = 0 min"
349.174587,0.774696881,"T = 0 min"
350.175088,0.775411922,"T = 0 min"
351.175588,0.776122244,"T = 0 min"
352.176088,0.776827797,"T = 0 min"
353.176588,0.777528715,"T = 0 min"
354.177089,0.778224916,"T = 0 min"
355.177589,0.778916552,"T = 0 min"
356.178089,0.779603528,"T = 0 min"
357.178589,0.780286004,"T = 0 min"
358.17909,0.780963877,"T = 0 min"
359.17959,0.781637285,"T = 0 min"
360.18009,0.782306194,"T = 0 min"
361.18059,0.782970663,"T = 0 min"
362.181091,0.783630727,"T = 0 min"
363.181591,0.784286378,"T = 0 min"
364.182091,0.784937711,"T = 0 min"
365.182591,0.785584663,"T = 0 min"
366.183092,0.78622737,"T = 0 min"
367.183592,0.786865749,"T = 0 min"
368.184092,0.787499945,"T = 0 min"
369.184592,0.788129864,"T = 0 min"
370.185093,0.78875564,"T = 0 min"
371.185593,0.789377224,"T = 0 min"
372.186093,0.78999469,"T = 0 min"
373.186593,0.790608055,"T = 0 min"
374.187094,0.791217324,"T = 0 min"
375.187594,0.791822578,"T = 0 min"
376.188094,0.792423762,"T = 0 min"
377.188594,0.793020999,"T = 0 min"
378.189095,0.793614216,"T = 0 min"
379.189595,0.794203544,"T = 0 min"
380.190095,0.794788899,"T = 0 min"
381.190595,0.795370403,"T = 0 min"
382.191096,0.795948012,"T = 0 min"
383.191596,0.796521792,"T = 0 min"
384.192096,0.797091764,"T = 0 min"
385.192596,0.797657928,"T = 0 min"
386.193097,0.798220361,"T = 0 min"
387.193597,0.798779012,"T = 0 min"
388.194097,0.799333996,"T = 0 min"
389.194597,0.799885243,"T = 0 min"
390.195098,0.800432877,"T = 0 min"
391.195598,0.800976819,"T = 0 min"
392.196098,0.801517173,"T = 0 min"
393.196598,0.802053922,"T = 0 min"
394.197099,0.802587102,"T = 0 min"
395.197599,0.803116754,"T = 0 min"
396.198099,0.803642856,"T = 0 min"
397.198599,0.804165497,"T = 0 min"
398.1991,0.804684622,"T = 0 min"
399.1996,0.805200342,"T = 0 min"
400.2001,0.805712587,"T = 0 min"
401.2006,0.806221467,"T = 0 min"
402.201101,0.806726929,"T = 0 min"
403.201601,0.807229045,"T = 0 min"
404.202101,0.807727825,"T = 0 min"
405.202601,0.808223275,"T = 0 min"
406.203102,0.808715458,"T = 0 min"
407.203602,0.809204332,"T = 0 min"
408.204102,0.809689998,"T = 0 min"
409.204602,0.810172392,"T = 0 min"
410.205103,0.810651625,"T = 0 min"
411.205603,0.811127627,"T = 0 min"
412.206103,0.811600488,"T = 0 min"
413.206603,0.812070195,"T = 0 min"
414.207104,0.812536778,"T = 0 min"
415.207604,0.813000275,"T = 0 min"
416.208104,0.813460663,"T = 0 min"
417.208604,0.813918024,"T = 0 min"
418.209105,0.814372308,"T = 0 min"
419.209605,0.814823612,"T = 0 min"
420.210105,0.815271875,"T = 0 min"
421.210605,0.815717187,"T = 0 min"
422.211106,0.816159517,"T = 0 min"
423.211606,0.816598913,"T = 0 min"
424.212106,0.817035396,"T = 0 min"
425.212606,0.817468957,"T = 0 min"
426.213107,0.817899664,"T = 0 min"
427.213607,0.818327474,"T = 0 min"
428.214107,0.818752478,"T = 0 min"
429.214607,0.819174618,"T = 0 min"
430.215108,0.819593983,"T = 0 min"
431.215608,0.820010533,"T = 0 min"
432.216108,0.820424324,"T = 0 min"
433.216608,0.820835368,"T = 0 min"
434.217109,0.821243665,"T = 0 min"
435.217609,0.821649271,"T = 0 min"
436.218109,0.82205215,"T = 0 min"
437.218609,0.822452385,"T = 0 min"
438.21911,0.822849925,"T = 0 min"
439.21961,0.823244854,"T = 0 min"
440.22011,0.823637127,"T = 0 min"
441.22061,0.824026805,"T = 0 min"
442.221111,0.824413892,"T = 0 min"
443.221611,0.824798396,"T = 0 min"
444.222111,0.825180365,"T = 0 min"
445.222611,0.825559766,"T = 0 min"
446.223112,0.825936676,"T = 0 min"
447.223612,0.826311048,"T = 0 min"
448.224112,0.826682963,"T = 0 min"
449.224612,0.827052374,"T = 0 min"
450.225113,0.827419344,"T = 0 min"
451.225613,0.827783872,"T = 0 min"
452.226113,0.828145969,"T = 0 min"
453.226613,0.828505678,"T = 0 min"
454.227114,0.828862968,"T = 0 min"
455.227614,0.829217912,"T = 0 min"
456.228114,0.829570467,"T = 0 min"
457.228614,0.829920709,"T = 0 min"
458.229115,0.830268591,"T = 0 min"
459.229615,0.830614175,"T = 0 min"
460.230115,0.830957459,"T = 0 min"
461.230615,0.831298454,"T = 0 min"
462.231116,0.8316372,"T = 0 min"
463.231616,0.831973668,"T = 0 min"
464.232116,0.832307927,"T = 0 min"
465.232616,0.832639936,"T = 0 min"
466.233117,0.832969767,"T = 0 min"
467.233617,0.833297375,"T = 0 min"
468.234117,0.833622819,"T = 0 min"
469.234617,0.833946097,"T = 0 min"
470.235118,0.83426722,"T = 0 min"
471.235618,0.834586224,"T = 0 min"
472.236118,0.834903083,"T = 0 min"
473.236618,0.835217863,"T = 0 min"
474.237119,0.835530523,"T = 0 min"
475.237619,0.835841131,"T = 0 min"
476.238119,0.836149648,"T = 0 min"
477.238619,0.836456125,"T = 0 min"
478.23912,0.836760564,"T = 0 min"
479.23962,0.837062972,"T = 0 min"
480.24012,0.837363385,"T = 0 min"
481.24062,0.837661779,"T = 0 min"
482.241121,0.837958213,"T = 0 min"
483.241621,0.838252652,"T = 0 min"
484.242121,0.838545158,"T = 0 min"
485.242621,0.838835695,"T = 0 min"
486.243122,0.839124312,"T = 0 min"
487.243622,0.839411009,"T = 0 min"
488.244122,0.839695792,"T = 0 min"
489.244622,0.839978698,"T = 0 min"
490.245123,0.840259702,"T = 0 min"
491.245623,0.840538861,"T = 0 min"
492.246123,0.840816141,"T = 0 min"
493.246623,0.841091599,"T = 0 min"
494.247124,0.841365205,"T = 0 min"
495.247624,0.841637001,"T = 0 min"
496.248124,0.84190699,"T = 0 min"
497.248624,0.842175177,"T = 0 min"
498.249125,0.842441596,"T = 0 min"
499.249625,0.842706223,"T = 0 min"
500.250125,0.842969113,"T = 0 min"
501.250625,0.843230233,"T = 0 min"
502.251126,0.843489637,"T = 0 min"
503.251626,0.843747299,"T = 0 min"
504.252126,0.844003254,"T = 0 min"
505.252626,0.84425751,"T = 0 min"
506.253127,0.844510066,"T = 0 min"
507.253627,0.844760959,"T = 0 min"
508.254127,0.845010164,"T = 0 min"
509.254627,0.845257734,"T = 0 min"
510.255128,0.845503637,"T = 0 min"
511.255628,0.845747921,"T = 0 min"
512.256128,0.845990568,"T = 0 min"
513.256628,0.846231605,"T = 0 min"
514.257129,0.846471045,"T = 0 min"
515.257629,0.846708882,"T = 0 min"
516.258129,0.846945153,"T = 0 min"
517.258629,0.847179835,"T = 0 min"
518.25913,0.847412977,"T = 0 min"
519.25963,0.847644549,"T = 0 min"
520.26013,0.847874595,"T = 0 min"
521.26063,0.848103102,"T = 0 min"
522.261131,0.848330092,"T = 0 min"
523.261631,0.848555578,"T = 0 min"
524.262131,0.848779553,"T = 0 min"
525.262631,0.849002055,"T = 0 min"
526.263132,0.849223061,"T = 0 min"
527.263632,0.849442616,"T = 0 min"
528.264132,0.849660692,"T = 0 min"
529.264632,0.84987733,"T = 0 min"
530.265133,0.850092521,"T = 0 min"
531.265633,0.850306281,"T = 0 min"
532.266133,0.850518627,"T = 0 min"
533.266633,0.850729549,"T = 0 min"
534.267134,0.850939084,"T = 0 min"
535.267634,0.851147209,"T = 0 min"
536.268134,0.85135397,"T = 0 min"
537.268634,0.851559337,"T = 0 min"
538.269135,0.851763347,"T = 0 min"
539.269635,0.851965998,"T = 0 min"
540.270135,0.8521673,"T = 0 min"
541.270635,0.852367273,"T = 0 min"
542.271136,0.852565901,"T = 0 min"
543.271636,0.852763225,"T = 0 min"
544.272136,0.852959221,"T = 0 min"
545.272636,0.853153931,"T = 0 min"
546.273137,0.85334733,"T = 0 min"
547.273637,0.85353945,"T = 0 min"
548.274137,0.853730292,"T = 0 min"
549.274637,0.853919861,"T = 0 min"
550.275138,0.85410818,"T = 0 min"
551.275638,0.854295233,"T = 0 min"
552.276138,0.854481058,"T = 0 min"
553.276638,0.854665631,"T = 0 min"
554.277139,0.854848992,"T = 0 min"
555.277639,0.855031121,"T = 0 min"
556.278139,0.855212044,"T = 0 min"
557.278639,0.855391765,"T = 0 min"
558.27914,0.855570285,"T = 0 min"
559.27964,0.85574763,"T = 0 min"
560.28014,0.855923781,"T = 0 min"
561.28064,0.856098777,"T = 0 min"
562.281141,0.856272594,"T = 0 min"
563.281641,0.856445267,"T = 0 min"
564.282141,0.856616782,"T = 0 min"
565.282641,0.85678716,"T = 0 min"
566.283142,0.856956409,"T = 0 min"
567.283642,0.857124525,"T = 0 min"
568.284142,0.857291534,"T = 0 min"
569.284642,0.85745742,"T = 0 min"
570.285143,0.857622217,"T = 0 min"
571.285643,0.857785904,"T = 0 min"
572.286143,0.857948512,"T = 0 min"
573.286643,0.858110033,"T = 0 min"
574.287144,0.858270481,"T = 0 min"
575.287644,0.858429868,"T = 0 min"
576.288144,0.858588185,"T = 0 min"
577.288644,0.858745461,"T = 0 min"
578.289145,0.858901679,"T = 0 min"
579.289645,0.859056873,"T = 0 min"
580.290145,0.85921102,"T = 0 min"
581.290645,0.85936415,"T = 0 min"
582.291146,0.859516259,"T = 0 min"
583.291646,0.859667356,"T = 0 min"
584.292146,0.859817454,"T = 0 min"
585.292646,0.859966544,"T = 0 min"
586.293147,0.860114655,"T = 0 min"
587.293647,0.860261769,"T = 0 min"
588.294147,0.860407918,"T = 0 min"
589.294647,0.860553082,"T = 0 min"
590.295148,0.860697287,"T = 0 min"
591.295648,0.860840532,"T = 0 min"
592.296148,0.860982822,"T = 0 min"
593.296648,0.861124173,"T = 0 min"
594.297149,0.861264574,"T = 0 min"
595.297649,0.861404054,"T = 0 min"
596.298149,0.861542594,"T = 0 min"
597.298649,0.861680224,"T = 0 min"
598.29915,0.861816929,"T = 0 min"
599.29965,0.861952729,"T = 0 min"
600.30015,0.862087628,"T = 0 min"
601.30065,0.862221624,"T = 0 min"
602.301151,0.862354738,"T = 0 min"
603.301651,0.862486957,"T = 0 min"
604.302151,0.862618308,"T = 0 min"
605.302651,0.862748774,"T = 0 min"
606.303152,0.862878382,"T = 0 min"
607.303652,0.863007121,"T = 0 min"
608.304152,0.863135006,"T = 0 min"
609.304652,0.863262044,"T = 0 min"
610.305153,0.86338823,"T = 0 min"
611.305653,0.863513587,"T = 0 min"
612.306153,0.8636381,"T = 0 min"
613.306653,0.863761797,"T = 0 min"
614.307154,0.863884659,"T = 0 min"
615.307654,0.864006712,"T = 0 min"
616.308154,0.86412795,"T = 0 min"
617.308654,0.864248381,"T = 0 min"
618.309155,0.864368016,"T = 0 min"
619.309655,0.864486848,"T = 0 min"
620.310155,0.864604899,"T = 0 min"
621.310655,0.864722156,"T = 0 min"
622.311156,0.864838644,"T = 0 min"
623.311656,0.864954346,"T = 0 min"
624.312156,0.865069284,"T = 0 min"
625.312656,0.865183457,"T = 0 min"
626.313157,0.865296869,"T = 0 min"
627.313657,0.865409533,"T = 0 min"
628.314157,0.865521439,"T = 0 min"
629.314657,0.865632611,"T = 0 min"
630.315158,0.865743034,"T = 0 min"
631.315658,0.865852732,"T = 0 min"
632.316158,0.865961692,"T = 0 min"
633.316658,0.866069931,"T = 0 min"
634.317159,0.866177451,"T = 0 min"
635.317659,0.866284253,"T = 0 min"
636.318159,0.866390351,"T = 0 min"
637.318659,0.866495736,"T = 0 min"
638.31916,0.866600429,"T = 0 min"
639.31966,0.866704417,"T = 0 min"
640.32016,0.86680772,"T = 0 min"
641.32066,0.866910331,"T = 0 min"
642.321161,0.867012262,"T = 0 min"
643.321661,0.867113517,"T = 0 min"
644.322161,0.867214093,"T = 0 min"
645.322661,0.867314008,"T = 0 min"
646.323162,0.867413251,"T = 0 min"
647.323662,0.867511843,"T = 0 min"
648.324162,0.867609771,"T = 0 min"
649.324662,0.867707053,"T = 0 min"
650.325163,0.867803684,"T = 0 min"
651.325663,0.867899674,"T = 0 min"
652.326163,0.867995029,"T = 0 min"
653.326663,0.868089743,"T = 0 min"
654.327164,0.868183836,"T = 0 min"
655.327664,0.868277295,"T = 0 min"
656.328164,0.868370141,"T = 0 min"
657.328664,0.868462361,"T = 0 min"
658.329165,0.868553973,"T = 0 min"
659.329665,0.868644974,"T = 0 min"
660.330165,0.868735369,"T = 0 min"
661.330665,0.868825167,"T = 0 min"
662.331166,0.868914361,"T = 0 min"
663.331666,0.86900297,"T = 0 min"
664.332166,0.869090983,"T = 0 min"
665.332666,0.869178418,"T = 0 min"
666.333167,0.869265264,"T = 0 min"
667.333667,0.869351536,"T = 0 min"
668.334167,0.869437234,"T = 0 min"
669.334667,0.86952236,"T = 0 min"
670.335168,0.869606925,"T = 0 min"
671.335668,0.869690922,"T = 0 min"
672.336168,0.869774367,"T = 0 min"
673.336668,0.86985725,"T = 0 min"
674.337169,0.869939588,"T = 0 min"
675.337669,0.870021374,"T = 0 min"
676.338169,0.870102617,"T = 0 min"
677.338669,0.870183322,"T = 0 min"
678.33917,0.870263487,"T = 0 min"
679.33967,0.870343123,"T = 0 min"
680.34017,0.870422225,"T = 0 min"
681.34067,0.870500807,"T = 0 min"
682.341171,0.87057886,"T = 0 min"
683.341671,0.870656398,"T = 0 min"
684.342171,0.870733418,"T = 0 min"
685.342671,0.870809927,"T = 0 min"
686.343172,0.870885929,"T = 0 min"
687.343672,0.870961421,"T = 0 min"
688.344172,0.871036417,"T = 0 min"
689.344672,0.871110908,"T = 0 min"
690.345173,0.871184911,"T = 0 min"
691.345673,0.871258415,"T = 0 min"
692.346173,0.871331434,"T = 0 min"
