"Force","Time"
0.234477049490827,-3.85597942563223
0.238743259673225,-3.85397913987713
0.243003683802173,-3.85197885412202
0.247257712708747,-3.84997856836691
0.251504760193947,-3.8479782826118
0.255744262331042,-3.84597799685669
0.259975676779304,-3.84397771110159
0.264198482093837,-3.84197742534648
0.268412177120233,-3.83997713959137
0.272616280363433,-3.83797685383626
0.276810329350688,-3.83597656808115
0.280993880062071,-3.83397628232605
0.285166506329685,-3.83197599657094
0.289327799285072,-3.82997571081583
0.293477366874651,-3.82797542506072
0.297614833274972,-3.82597513930562
0.301739838407417,-3.82397485355051
0.305852037434157,-3.8219745677954
0.309951100272769,-3.81997428204029
0.314036711166079,-3.81797399628518
0.318108568211268,-3.81597371053008
0.32216638291723,-3.81397342477497
0.326209879790102,-3.81197313901986
0.330238795904757,-3.80997285326475
0.3342528805216,-3.80797256750964
0.338251894710326,-3.80597228175454
0.342235610954212,-3.80397199599943
0.346203812794782,-3.80197171024432
0.350156294469237,-3.79997142448921
0.354092860567335,-3.7979711387341
0.358013325722601,-3.795970852979
0.361917514267488,-3.79397056722389
0.36580525992559,-3.79197028146878
0.369676405507199,-3.78996999571367
0.373530802609326,-3.78796970995857
0.377368311342845,-3.78596942420346
0.381188800052331,-3.78396913844835
0.384992145040499,-3.78196885269324
0.388778230313727,-3.77996856693813
0.392546947321512,-3.77796828118303
0.396298194714319,-3.77596799542792
0.400031878116952,-3.77396770967281
0.403747909884258,-3.7719674239177
0.407446208882585,-3.76996713816259
0.411126700270152,-3.76796685240749
0.414789315285889,-3.76596656665238
0.418433991052567,-3.76396628089727
0.422060670373518,-3.76196599514216
0.425668727851448,-3.75996570938706
0.429258419293995,-3.75796542363195
0.4328306680056,-3.75596513787684
0.436384893875426,-3.75396485212173
0.43992091639184,-3.75196456636662
0.443437940408643,-3.74996428061152
0.446936846588801,-3.74796399485641
0.450417234519191,-3.7459637091013
0.453879363539172,-3.74396342334619
0.457323674465533,-3.74196313759108
0.460749398047482,-3.73996285183598
0.464156816910762,-3.73796256608087
0.467546531559582,-3.73596228032576
0.470917152374215,-3.73396199457065
0.474269442790407,-3.73196170881555
0.477603525242991,-3.72996142306044
0.480919501534387,-3.72796113730533
0.484217910924661,-3.72596085155022
0.487497646729293,-3.72396056579511
0.490758849021702,-3.72196028004001
0.494002241959235,-3.7199599942849
0.497227225162812,-3.71795970852979
0.500434077031545,-3.71595942277468
0.503622885458789,-3.71395913701957
0.506793760756749,-3.71195885126447
0.509946536932219,-3.70995856550936
0.513081152692516,-3.70795827975425
0.516198097601085,-3.70595799399914
0.519297094137548,-3.70395770824403
0.522378190863906,-3.70195742248893
0.525441357908558,-3.69995713673382
0.528486820996708,-3.69795685097871
0.531514718704811,-3.6959565652236
0.534524908631302,-3.6939562794685
0.53751741655943,-3.69195599371339
0.540492575295135,-3.68995570795828
0.543450139655604,-3.68795542220317
0.546390363533084,-3.68595513644806
0.549313076534082,-3.68395485069296
0.552218709457425,-3.68195456493785
0.555107013519584,-3.67995427918274
0.557978186030693,-3.67795399342763
0.560832240265802,-3.67595370767252
0.563669228438393,-3.67395342191742
0.566489159797491,-3.67195313616231
0.569292416650849,-3.6699528504072
0.572079019487334,-3.66795256465209
0.574848538878222,-3.66595227889699
0.577601223994523,-3.66395199314188
0.580337247758418,-3.66195170738677
0.583056774642599,-3.65995142163166
0.585759823119446,-3.65795113587655
0.588446490843467,-3.65595085012145
0.591116805195691,-3.65395056436634
0.593770803799111,-3.65195027861123
0.596408644490074,-3.64994999285612
0.599030318407613,-3.64794970710101
0.601635949894484,-3.64594942134591
0.604225614676551,-3.6439491355908
0.606799328639914,-3.64194884983569
0.609357251898617,-3.63994856408058
0.611899409413552,-3.63794827832548
0.614425865672723,-3.63594799257037
0.616936753558091,-3.63394770681526
0.619432075274258,-3.63194742106015
0.621911975847425,-3.62994713530504
0.624376508216101,-3.62794684954994
0.626825706173476,-3.62594656379483
0.629259729577318,-3.62394627803972
0.631678575033923,-3.62194599228461
0.634082381862268,-3.6199457065295
0.636471211383135,-3.6179454207744
0.638845093295583,-3.61594513501929
0.641204189463082,-3.61394484926418
0.643548497394864,-3.61194456350907
0.645878157746243,-3.60994427775396
0.648193225080743,-3.60794399199886
0.650493745583729,-3.60594370624375
0.652779863659679,-3.60394342048864
0.655051582890441,-3.60194313473353
0.657309050538861,-3.59994284897843
0.659552302779646,-3.59794256322332
0.661781418079523,-3.59594227746821
0.663996508341859,-3.5939419917131
0.666197587275561,-3.59194170595799
0.668384812660253,-3.58994142020289
0.670558193437056,-3.58794113444778
0.672717847822937,-3.58594084869267
0.674863854930436,-3.58394056293756
0.67699623515413,-3.58194027718245
0.679115149694989,-3.57993999142735
0.681220598513326,-3.57793970567224
0.683312720657738,-3.57593941991713
0.685391555015703,-3.57393913416202
0.68745718160705,-3.57193884840692
0.689509703050254,-3.56993856265181
0.691549136469479,-3.5679382768967
0.69357563563301,-3.56593799114159
0.695589204565109,-3.56393770538648
0.697589970640694,-3.56193741963138
0.699577987565987,-3.55993713387627
0.701553313613616,-3.55793684812116
0.703516066380126,-3.55593656236605
0.705466258381843,-3.55393627661094
0.707404036225279,-3.55193599085584
0.709329407094936,-3.54993570510073
0.711242491862216,-3.54793541934562
0.713143347851633,-3.54593513359051
0.715032027125221,-3.54393484783541
0.716908647613313,-3.5419345620803
0.718773221161355,-3.53993427632519
0.720625889160226,-3.53793399057008
0.722466659634681,-3.53593370481497
0.724295650722139,-3.53393341905987
0.726112915155921,-3.53193313330476
0.727918510182856,-3.52993284754965
0.72971254332598,-3.52793256179454
0.731495028677379,-3.52593227603943
0.733266103818792,-3.52393199028433
0.735025775949852,-3.52193170452922
0.736774163193582,-3.51993141877411
0.738511307773163,-3.517931133019
0.740237280332082,-3.51593084726389
0.74195217026178,-3.51393056150879
0.743655996015972,-3.51193027575368
0.745348892380933,-3.50992998999857
0.747030864551997,-3.50792970424346
0.748702032564668,-3.50592941848836
0.750362423973034,-3.50392913273325
0.752012124916211,-3.50192884697814
0.753651207136702,-3.49992856122303
0.755279699277681,-3.49792827546792
0.756897722391866,-3.49592798971282
0.758505283962839,-3.49392770395771
0.760102507130597,-3.4919274182026
0.76168940237605,-3.48992713244749
0.763266073932352,-3.48792684669238
0.764832568982656,-3.48592656093728
0.766388942946362,-3.48392627518217
0.767935286320551,-3.48192598942706
0.769471614403387,-3.47992570367195
0.770998049334086,-3.47792541791685
0.772514597678041,-3.47592513216174
0.774021368870922,-3.47392484640663
0.775518388641072,-3.47192456065152
0.777005737147157,-3.46992427489641
0.778483477848306,-3.46792398914131
0.779951642432393,-3.4659237033862
0.781410336280449,-3.46392341763109
0.782859568459379,-3.46192313187598
0.784299452120687,-3.45992284612087
0.785729996485299,-3.45792256036577
0.787151300113772,-3.45592227461066
0.788563398501624,-3.45392198885555
0.789966354548574,-3.45192170310044
0.791360241230708,-3.44992141734533
0.792745074454689,-3.44792113159023
0.794120967292986,-3.44592084583512
0.7954879246671,-3.44392056008001
0.796846051712333,-3.4419202743249
0.798195359999466,-3.4399199885698
0.799535938658849,-3.43791970281469
0.800867828881674,-3.43591941705958
0.80219108117352,-3.43391913130447
0.803505771136489,-3.43191884554936
0.804811913516167,-3.42991855979426
0.806109614023631,-3.42791827403915
0.807398878438315,-3.42591798828404
0.808679803882896,-3.42391770252893
0.809952406409898,-3.42191741677382
0.811216764502021,-3.41991713101872
0.812472922845345,-3.41791684526361
0.81372092317511,-3.4159165595085
0.814960842685535,-3.41391627375339
0.81619269381243,-3.41191598799829
0.817416575798164,-3.40991570224318
0.818632495008465,-3.40791541648807
0.819840542005762,-3.40591513073296
0.821040734754462,-3.40391484497785
0.822233144398583,-3.40191455922275
0.82341781615275,-3.39991427346764
0.824594786545028,-3.39791398771253
0.825764131317412,-3.39591370195742
0.826925861540854,-3.39391341620231
0.828080070684458,-3.39191313044721
0.829226765227129,-3.3899128446921
0.830366030294434,-3.38791255893699
0.831497883904307,-3.38591227318188
0.832622392321996,-3.38391198742678
0.833739599169726,-3.38191170167167
0.834849538377522,-3.37991141591656
0.835952282086243,-3.37791113016145
0.837047840695911,-3.37591084440634
0.838136302474554,-3.37391055865124
0.839217673678369,-3.37191027289613
0.840292034867139,-3.36990998714102
0.841359402794181,-3.36790970138591
0.842419840657281,-3.3659094156308
0.843473389006735,-3.3639091298757
0.844520081056236,-3.36190884412059
0.84555998387599,-3.35990855836548
0.846593107696332,-3.35790827261037
0.847619536060309,-3.35590798685527
0.848639274768628,-3.35390770110016
0.849652400492085,-3.35190741534505
0.850658927811096,-3.34990712958994
0.85165891817158,-3.34790684383483
0.852652408058534,-3.34590655807973
0.853639431296462,-3.34390627232462
0.854620048929739,-3.34190598656951
0.855594271372701,-3.3399057008144
0.856562177843879,-3.33790541505929
0.857523773533093,-3.33590512930419
0.858479131748859,-3.33390484354908
0.859428264300937,-3.33190455779397
0.860371231820206,-3.32990427203886
0.861308066100391,-3.32790398628375
0.862238802481976,-3.32590370052865
0.86316349541632,-3.32390341477354
0.864082155742587,-3.32190312901843
0.864994858695211,-3.31990284326332
0.865901608755812,-3.31790255750822
0.866802476281132,-3.31590227175311
0.867697469946792,-3.313901985998
0.868586650216676,-3.31190170024289
0.869470043843695,-3.30990141448778
0.870347687832696,-3.30790112873268
0.871219631075593,-3.30590084297757
0.872085883681518,-3.30390055722246
0.872946517629778,-3.30190027146735
0.873801536639814,-3.29989998571224
0.87465100783669,-3.29789969995714
0.875494938375194,-3.29589941420203
0.876333387179816,-3.29389912844692
0.877166376419841,-3.29189884269181
0.877993944771733,-3.28989855693671
0.878816134650403,-3.2878982711816
0.879632960114692,-3.28589798542649
0.880444484880191,-3.28389769967138
0.881250713748518,-3.28189741391627
0.882051710669271,-3.27989712816117
0.882847481802437,-3.27789684240606
0.883638084212853,-3.27589655665095
0.884423535689939,-3.27389627089584
0.885203876737649,-3.27189598514073
0.885979143360183,-3.26989569938563
0.886749353744451,-3.26789541363052
0.887514563413966,-3.26589512787541
0.888274778306711,-3.2638948421203
0.889030059399999,-3.2618945563652
0.889780411877706,-3.25989427061009
0.890525891103768,-3.25789398485498
0.891266510601395,-3.25589369909987
0.892002312745589,-3.25389341334476
0.892733327341859,-3.25189312758966
0.893459576623534,-3.24989284183455
0.894181108235104,-3.24789255607944
0.894897929225816,-3.24589227032433
0.895610097780145,-3.24389198456922
0.896317618139414,-3.24189169881412
0.897020544087477,-3.23989141305901
0.897718885056144,-3.2378911273039
0.898412685252575,-3.23589084154879
0.899101968565192,-3.23389055579368
0.899786761105446,-3.23189027003858
0.900467103022021,-3.22988998428347
0.901143002426353,-3.22788969852836
0.901814514870154,-3.22588941277325
0.902481643696134,-3.22388912701815
0.903144441066681,-3.22188884126304
0.903802912938096,-3.21988855550793
0.904457104852384,-3.21788826975282
0.90510703524275,-3.21588798399771
0.905752733136181,-3.21388769824261
0.906394232803068,-3.2118874124875
0.907031544185897,-3.20988712673239
0.907664718045291,-3.20788684097728
0.908293757889078,-3.20588655522217
0.908918713580926,-3.20388626946707
0.909539590083651,-3.20188598371196
0.91015643189714,-3.19988569795685
0.91076925310315,-3.19788541220174
0.911378085272474,-3.19588512644664
0.911982956541326,-3.19388484069153
0.912583881356519,-3.19188455493642
0.913180902857943,-3.18988426918131
0.913774025800604,-3.1878839834262
0.914363297861364,-3.1858836976711
0.914948723080176,-3.18388341191599
0.915530344941969,-3.18188312616088
0.916108173478543,-3.17988284040577
0.916682242589789,-3.17788255465066
0.917252574685484,-3.17588226889556
0.917819188378469,-3.17388198314045
0.918382119691207,-3.17188169738534
0.918941374551175,-3.16988141163023
0.919496998543915,-3.16788112587512
0.920048994852749,-3.16588084012002
0.920597405985236,-3.16388055436491
0.921142238182632,-3.1618802686098
0.92168352749742,-3.15987998285469
0.922221290980928,-3.15787969709959
0.922755550853821,-3.15587941134448
0.923286337195845,-3.15387912558937
0.923813656383437,-3.15187883983426
0.924337552226751,-3.14987855407915
0.924858027060542,-3.14787826832405
0.92537512198445,-3.14587798256894
0.925888841211288,-3.14387769681383
0.926399221224248,-3.14187741105872
0.92690627463336,-3.13987712530361
0.927410026258054,-3.13787683954851
0.927910500962311,-3.1358765537934
0.92840770857588,-3.13387626803829
0.928901687097601,-3.13187598228318
0.929392439373157,-3.12987569652808
0.929880005065653,-3.12787541077297
0.930364387298711,-3.12587512501786
0.930845621842789,-3.12387483926275
0.931323718111861,-3.12187455350764
0.93179870231528,-3.11987426775254
0.932270595737819,-3.11787398199743
0.932739410164952,-3.11587369624232
0.93320517929546,-3.11387341048721
0.933667905450691,-3.1118731247321
0.934127627006324,-3.109872838977
0.934584346709676,-3.10787255322189
0.935038097881447,-3.10587226746678
0.93548889107918,-3.10387198171167
0.935936748243107,-3.10187169595657
0.936381693397764,-3.09987141020146
0.936823728140905,-3.09787112444635
0.937262894890401,-3.09587083869124
0.937699187459304,-3.09387055293613
0.938132613858418,-3.09187026718103
0.938563238710069,-3.08986998142592
0.938991048889288,-3.08786969567081
0.939416088548451,-3.0858694099157
0.939838360769465,-3.08386912416059
0.940257868107717,-3.08186883840549
0.940674646776187,-3.07986855265038
0.941088723441774,-3.07786826689527
0.941500104191017,-3.07586798114016
0.941908804327772,-3.07386769538506
0.942314818191785,-3.07186740962995
0.942718200431972,-3.06986712387484
0.943118958883551,-3.06786683811973
0.943517076065033,-3.06586655236462
0.94391262328337,-3.06386626660952
0.944305614424885,-3.06186598085441
0.944696037283018,-3.0598656950993
0.945083903700122,-3.05786540934419
0.945469247955675,-3.05586512358908
0.945852090849179,-3.05386483783398
0.94623246018989,-3.05186455207887
0.946610346184561,-3.04986426632376
0.946985775590033,-3.04786398056865
0.947358757574998,-3.04586369481354
0.947729308516357,-3.04386340905844
0.948097444365979,-3.04186312330333
0.948463162613726,-3.03986283754822
0.948826460392357,-3.03786255179311
0.949187459256583,-3.03586226603801
0.94954610121666,-3.0338619802829
0.949902404774631,-3.03186169452779
0.950256361552343,-3.02986140877268
0.950608036094501,-3.02786112301757
0.950957423613482,-3.02586083726247
0.951304539376339,-3.02386055150736
0.951649386825435,-3.02186026575225
0.951991993957334,-3.01985997999714
0.952332367927008,-3.01785969424203
0.95267052837962,-3.01585940848693
0.95300648279765,-3.01385912273182
0.953340219347152,-3.01185883697671
0.953671789542217,-3.0098585512216
0.954001217718188,-3.0078582654665
0.954328503374596,-3.00585797971139
0.95465365068516,-3.00385769395628
0.954976693516851,-3.00185740820117
0.955297630680248,-2.99985712244606
0.955616478087444,-2.99785683669096
0.955933238893064,-2.99585655093585
0.956247946330965,-2.99385626518074
0.956560605392606,-2.99185597942563
0.95687122023982,-2.98985569367052
0.957179814827701,-2.98785540791542
0.957486402317061,-2.98585512216031
0.957790987745153,-2.9838548364052
0.958093576428415,-2.98185455065009
0.958394186046938,-2.97985426489499
0.958692857700804,-2.97785397913988
0.958989592559957,-2.97585369338477
0.959284395644764,-2.97385340762966
0.959577274558251,-2.97185312187455
0.959868249576211,-2.96985283611945
0.960157320781788,-2.96785255036434
0.960444519774895,-2.96585226460923
0.960729842892005,-2.96385197885412
0.96101331248043,-2.96185169309901
0.961294931974442,-2.95985140734391
0.961574713845554,-2.9578511215888
0.961852639786367,-2.95585083583369
0.962128766092506,-2.95385055007858
0.962403119749175,-2.95185026432347
0.962675683483127,-2.94984997856837
0.962946472269367,-2.94784969281326
0.963215498893801,-2.94584940705815
0.963482765466643,-2.94384912130304
0.963748284209791,-2.94184883554794
0.964012093459521,-2.93984854979283
0.96427418152408,-2.93784826403772
0.964534565567951,-2.93584797828261
0.964793249693528,-2.9338476925275
0.965050252033444,-2.9318474067724
0.965305574809428,-2.92984712101729
0.965559227778851,-2.92784683526218
0.965811235502273,-2.92584654950707
0.966061600160433,-2.92384626375196
0.966310337903622,-2.92184597799686
0.966557461396574,-2.91984569224175
0.966802969920321,-2.91784540648664
0.967046880412953,-2.91584512073153
0.96728919645217,-2.91384483497642
0.967529942381115,-2.91184454922132
0.967769118718983,-2.90984426346621
0.968006728853498,-2.9078439777111
0.968242788895823,-2.90584369195599
0.96847732022639,-2.90384340620089
0.968710318856488,-2.90184312044578
0.968941788861878,-2.89984283469067
0.969171756011334,-2.89784254893556
0.969400229763346,-2.89584226318045
0.969627226786724,-2.89384197742535
0.969852741501832,-2.89184169167024
0.970076791031696,-2.88984140591513
0.97029937549736,-2.88784112016002
0.970520494584603,-2.88584083440491
0.970740184311692,-2.88384054864981
0.970958440059611,-2.8818402628947
0.971175280586953,-2.87983997713959
0.971390702784573,-2.87783969138448
0.971604714503764,-2.87583940562938
0.971817343004039,-2.87383911987427
0.972028566022428,-2.87183883411916
0.972238430245442,-2.86983854836405
0.972446916259108,-2.86783826260894
0.972654066032236,-2.86583797685384
0.972859866874796,-2.86383769109873
0.973064325422799,-2.86183740534362
0.9732674419395,-2.85983711958851
0.973469243992164,-2.8578368338334
0.973669722418663,-2.8558365480783
0.973868908696638,-2.85383626232319
0.974066800431383,-2.85183597656808
0.974263401234534,-2.84983569081297
0.974458723083165,-2.84783540505787
0.974652768608663,-2.84583511930276
0.974845540361491,-2.84383483354765
0.975037061138861,-2.84183454779254
0.975227338382229,-2.83983426203743
0.975416380771315,-2.83783397628233
0.975604177746986,-2.83583369052722
0.975790763845728,-2.83383340477211
0.97597613238715,-2.831833119017
0.976160295595319,-2.82983283326189
0.976343253566978,-2.82783254750679
0.976525018005604,-2.82583226175168
0.976705607271705,-2.82383197599657
0.976885023173251,-2.82183169024146
0.977063267533537,-2.81983140448636
0.977240349898024,-2.81783111873125
0.977416282969054,-2.81583083297614
0.977591066360782,-2.81383054722103
0.977764713423806,-2.81183026146592
0.977937218919431,-2.80982997571082
0.978108595986354,-2.80782968995571
0.978278862306994,-2.8058294042006
0.978448025931007,-2.80382911844549
0.978616086430699,-2.80182883269038
0.978783051806056,-2.79982854693528
0.978948925098413,-2.79782826118017
0.979113720789995,-2.79582797542506
0.979277446629524,-2.79382768966995
0.979440109303877,-2.79182740391485
0.979601704798945,-2.78982711815974
0.979762249287817,-2.78782683240463
0.979921752661647,-2.78582654664952
0.980080191970206,-2.78382626089441
0.98023762541158,-2.78182597513931
0.980394030886873,-2.7798256893842
0.980549421361851,-2.77782540362909
0.980703800727836,-2.77582511787398
0.980857161630557,-2.77382483211887
0.981009526272418,-2.77182454636377
0.981160909050062,-2.76982426060866
0.981311305682911,-2.76782397485355
0.981460719420761,-2.76582368909844
0.981609151903066,-2.76382340334333
0.98175662733881,-2.76182311758823
0.981903143923082,-2.75982283183312
0.982048704552232,-2.75782254607801
0.982193306014097,-2.7558222603229
0.982336975993325,-2.7538219745678
0.982479705732919,-2.75182168881269
0.982621502106147,-2.74982140305758
0.982762375502353,-2.74782111730247
0.982902337481968,-2.74582083154736
0.983041383940142,-2.74382054579226
0.983179526994529,-2.74182026003715
0.983316769167302,-2.73981997428204
0.983453118318754,-2.73781968852693
0.983588583739905,-2.73581940277182
0.9837231556535,-2.73381911701672
0.983856855987031,-2.73181883126161
0.983989692644849,-2.7298185455065
0.984121663502087,-2.72781825975139
0.984252776540445,-2.72581797399629
0.984383034952859,-2.72381768824118
0.984512443782624,-2.72181740248607
0.984641009437449,-2.71981711673096
0.984768728977243,-2.71781683097585
0.984895625186174,-2.71581654522075
0.985021694861655,-2.71381625946564
0.985146939206159,-2.71181597371053
0.985271364136905,-2.70981568795542
0.985394981464211,-2.70781540220031
0.985517800202124,-2.70581511644521
0.98563981983678,-2.7038148306901
0.985761042161986,-2.70181454493499
0.985881469094716,-2.69981425917988
0.986001116237211,-2.69781397342478
0.986119988260499,-2.69581368766967
0.9862380838758,-2.69381340191456
0.986355409740415,-2.69181311615945
0.986471972339009,-2.68981283040434
0.986587776652946,-2.68781254464924
0.986702821342135,-2.68581225889413
0.986817119588393,-2.68381197313902
0.986930668555218,-2.68181168738391
0.98704347926031,-2.6798114016288
0.987155553942773,-2.6778111158737
0.98726690317011,-2.67581083011859
0.987377530775735,-2.67381054436348
0.987487434099646,-2.67181025860837
0.987596624877664,-2.66980997285326
0.98770510382972,-2.66780968709816
0.987812873485909,-2.66580940134305
0.987919933261297,-2.66380911558794
0.988026300482976,-2.66180882983283
0.988131980382589,-2.65980854407773
0.98823696407984,-2.65780825832262
0.98834127020173,-2.65580797256751
0.988444900570682,-2.6538076868124
0.988547853912433,-2.65180740105729
0.988650138530708,-2.64980711530219
0.988751755364059,-2.64780682954708
0.988852711051454,-2.64580654379197
0.988953009655226,-2.64380625803686
0.989052653278104,-2.64180597228175
0.989151648591763,-2.63980568652665
0.989249996943838,-2.63780540077154
0.989347695206601,-2.63580511501643
0.989444766937164,-2.63380482926132
0.989541208167845,-2.63180454350621
0.989637020903128,-2.62980425775111
0.989732211715665,-2.627803971996
0.989826780530105,-2.62580368624089
0.989920733607386,-2.62380340048578
0.990014071505226,-2.62180311473068
0.990106802638165,-2.61980282897557
0.990198931814757,-2.61780254322046
0.990290461183575,-2.61580225746535
0.99038139458022,-2.61380197171024
0.990471734742854,-2.61180168595514
0.990561481109056,-2.60980140020003
0.990650645293486,-2.60780111444492
0.990739228161011,-2.60580082868981
0.990827240249731,-2.6038005429347
0.990914674634358,-2.6018002571796
0.99100154337199,-2.59979997142449
0.991087844811709,-2.59779968566938
0.991173585438864,-2.59579939991427
0.991258766487653,-2.59379911415917
0.991343393500837,-2.59179882840406
0.991427467692804,-2.58979854264895
0.991510993434169,-2.58779825689384
0.991593974590707,-2.58579797113873
0.991676412615422,-2.58379768538363
0.991758315654425,-2.58179739962852
0.991839677076653,-2.57979711387341
0.991920517646865,-2.5777968281183
0.992000833815328,-2.57579654236319
0.992080626398873,-2.57379625660809
0.99215989694415,-2.57179597085298
0.992238649981723,-2.56979568509787
0.992316890270388,-2.56779539934276
0.992394623979498,-2.56579511358766
0.992471851213662,-2.56379482783255
0.992548575621745,-2.56179454207744
0.992624797925033,-2.55979425632233
0.992700505941094,-2.55779397056722
0.992775738984121,-2.55579368481212
0.992850479663205,-2.55379339905701
0.992924738577996,-2.5517931133019
0.992998513947318,-2.54979282754679
0.99307180803843,-2.54779254179168
0.99314462126072,-2.54579225603658
0.993216962877309,-2.54379197028147
0.993288827627589,-2.54179168452636
0.993360224662006,-2.53979139877125
0.99343116097276,-2.53779111301615
0.99350162938749,-2.53579082726104
0.993571642773021,-2.53379054150593
0.993641204961351,-2.53179025575082
0.993710313542199,-2.52978996999571
0.993778967990272,-2.52778968424061
0.993847179770115,-2.5257893984855
0.993914947232955,-2.52378911273039
0.993982273468743,-2.52178882697528
0.994049156624684,-2.51978854122017
0.994115607161677,-2.51778825546507
0.994181626990097,-2.51578796970996
0.994247217071287,-2.51378768395485
0.994312379224573,-2.51178739819974
0.994377118057831,-2.50978711244464
0.994441433821243,-2.50778682668953
0.994505331970525,-2.50578654093442
0.9945688127618,-2.50378625517931
0.994631880930118,-2.5017859694242
0.994694537876311,-2.4997856836691
0.994756786409606,-2.49778539791399
0.99481862775457,-2.49578511215888
0.994880065327339,-2.49378482640377
0.994941088006088,-2.49178454064866
0.995001727308387,-2.48978425489356
0.995061970948221,-2.48778396913845
0.995121819795462,-2.48578368338334
0.995181284629507,-2.48378339762823
0.995240361636316,-2.48178311187312
0.995299050392985,-2.47978282611802
0.995357357438222,-2.47778254036291
0.995415286233292,-2.4757822546078
0.995472834255401,-2.47378196885269
0.99553000540627,-2.47178168309759
0.995586807602175,-2.46978139734248
0.995643242483578,-2.46778111158737
0.99569931078439,-2.46578082583226
0.995755013445364,-2.46378054007715
0.995810355790977,-2.46178025432205
0.995865333533499,-2.45977996856694
0.995919945685515,-2.45777968281183
0.995974213972807,-2.45577939705672
0.996028127734216,-2.45377911130161
0.996081690285579,-2.45177882554651
0.996134904291289,-2.4497785397914
0.996187771399984,-2.44777825403629
0.996240294381919,-2.44577796828118
0.996292475282873,-2.44377768252608
0.996344312940368,-2.44177739677097
0.996395814943944,-2.43977711101586
0.996446982817614,-2.43777682526075
0.996497818094635,-2.43577653950564
0.996548321886558,-2.43377625375054
0.996598496842659,-2.43177596799543
0.996648345288708,-2.42977568224032
0.996697868508313,-2.42777539648521
0.996747069902128,-2.4257751107301
0.996795949813038,-2.423774824975
0.996844512212089,-2.42177453921989
0.996892757584416,-2.41977425346478
0.996940689143001,-2.41777396770967
0.996988307636674,-2.41577368195456
0.997035617041039,-2.41377339619946
0.997082617232947,-2.41177311044435
0.997129305491856,-2.40977282468924
0.997175689654583,-2.40777253893413
0.997221778889304,-2.40577225317903
0.997267565625965,-2.40377196742392
0.997313055573996,-2.40177168166881
0.997358249715547,-2.3997713959137
0.997403149388999,-2.39777111015859
0.997447756447762,-2.39577082440349
0.997492073586397,-2.39377053864838
0.997536098396159,-2.39177025289327
0.997579838693138,-2.38976996713816
0.997623294477966,-2.38776968138305
0.997666464803262,-2.38576939562795
0.997709356569513,-2.38376910987284
0.997751969018685,-2.38176882411773
0.997794301510001,-2.37976853836262
0.997836360514416,-2.37776825260752
0.997878144117053,-2.37576796685241
0.997919657193509,-2.3737676810973
0.997960896723604,-2.37176739534219
0.998001870344975,-2.36976710958708
0.998042567560076,-2.36776682383198
0.998083009892453,-2.36576653807687
0.998123184628925,-2.36376625232176
0.998163100358429,-2.36176596656665
0.998202757076075,-2.35976568081154
